"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hconres154-108","15619","20354 29389 29919 20539 10713 29587 29717 15603 2605 29756 29941 29585 29573 14837 29778 15431 20122 29776 29903 15616 29321 29346 29907 15072 29106 20106 29355","2003-04-12","2003","2"
"hconres155-108","29771","15245 90327 29316 15019 20350 20108 29362 29325 14824 14626 15604 20305 29914 29380 29763 29361 20129 29573 29930 14837 15036 20317 29535 29746 15614 20358 29915 29377 15049 15050 20343 29709 29718 29703 20310 29705 15637 20138","2003-04-12","2003","2"
"hconres156-108","29552","29908","2003-04-29","2003","2"
"hconres157-108","20120","NA","2003-04-29","2003","2"
"hconres158-108","29586","29328 29774 29720 20539 10713 29587 29717 29313 20305 29573 29930 29564 14430 29733 29748 14837 29778 29379 15613 29729 15614 15616 15619 13035 29771 15444 29703 14053 29730 15072 29106 14280","2003-04-30","2003","2"
"hconres159-108","29722","NA","2003-05-01","2003","2"
"hconres16-108","29132","NA","2003-01-28","2003","2"
"hconres160-108","29364","15402 20347 20313 20100 20331 20117 29752 14863 29519 29921 15446","2003-05-06","2003","2"
"hconres161-108","20126","20312 14605 29915 29722 20311 29921","2003-05-06","2003","2"
"hconres162-108","20342","29137 29389 29550 15604 29136 29930 15029 29748 29553 29552 14875 29386 29390 14045 20343 29747 20130","2003-05-06","2003","2"
"hconres163-108","29942","29369 15005 29774 29720 10713 29571 29773 14626 29943 20305 29348 29763 39305 29761 14837 20332 15613 29373 29903 15049 15050 13035 29764 29771 29134 14664 20310 29924","2003-05-07","2003","2"
"hconres164-108","20124","29588 29735 29760 15014 29340 15453 29717 29149 29581 14265 20126 20114 14290 14451 29921","2003-05-07","2003","2"
"hconres165-108","15619","29922 15005 15006 29588 20313 29774 29925 14413 29561 29312 29325 29773 14824 29380 29923 20121 29365 14837 29778 29379 14435 29729 29746 15614 29358 29905 15454 29505 15634 29709 14053 20310 29705 20106 14280","2003-05-07","2003","2"
"hconres166-108","29918","29396 29930 20102","2003-05-07","2003","2"
"hconres167-108","15447","15049","2003-05-07","2003","2"
"hconres168-108","29350","29750","2003-05-08","2003","2"
"hconres169-108","14837","15245 20354 29588 29777 29389 29925 29731 29109 15603 2605 14824 14239 29573 29564 29375 20136 20122 15614 29903 15050 15619 14448 29126 29106 14280 29715","2003-05-08","2003","2"
"hconres17-108","29300","29701 29301 20300 29100 20302 20301","2003-01-28","2003","2"
"hconres170-108","29902","NA","2003-05-08","2003","2"
"hconres171-108","14448","15621","2003-05-08","2003","2"
"hconres172-108","29510","15245 29922 29735 15007 21180 29713 20322 20539 29731 29936 29335 15603 29313 29739 20314 29564 14837 39316 29149 15616 20334 13035 20343 14860 14863 15628 29924 15446","2003-05-09","2003","2"
"hconres173-108","29510","15005 14837 20334 29742 15124","2003-05-09","2003","2"
"hconres174-108","29337","15050","2003-05-09","2003","2"
"hconres175-108","15619","29922 15005 15006 29588 20313 29925 14413 29561 29312 29325 29773 29380 29923 20121 29564 29365 29748 14837 29778 29379 14435 29729 29746 15614 29373 15454 15634 20310 29705 20330 20106","2003-05-09","2003","2"
"hconres176-108","20135","20146 20322 15104 29504 29768 29921 15446","2003-05-09","2003","2"
"hconres177-108","14835","20123 90327 29356 20312 20357 20335 29777 29323 20141 29300 29739 20319 29929 20333 20145 29539 39316 29315 20331 20110 29764 20301 29321 15112 20142 20109 14451 29572 20342 15447 20138","2003-05-13","2003","2"
"hconres178-108","15454","29356 29922 29339 15007 29721 29713 29328 20320 15014 29774 15453 29714 20108 2605 15023 2605 29773 14824 29739 89767 39308 29941 29923 20129 29573 20121 29769 29375 15082 29553 29504 20119 20140 29744 29535 15613 29373 29549 29725 20126 20135 29384 20334 29390 29771 20102 29757 20321 29134 29759 14451 15064 29747 15072 20342 29924 29715 20138","2003-05-13","2003","2"
"hconres179-108","29727","15627","2003-05-14","2003","2"
"hconres18-108","29337","20322 10713 2605 29934 29778 15616","2003-01-28","2003","2"
"hconres180-108","29778","14837","2003-05-14","2003","2"
"hconres181-108","15049","39302 29943 39304 29763 29903 29771","2003-05-14","2003","2"
"hconres182-108","29931","15245 29316 21180 15014 20322 2605 20103 29937 29778 14649 29586 29757 20104 20105 20310","2003-05-14","2003","2"
"hconres183-108","29718","29365 29517 20332 29734 14448 29519","2003-05-15","2003","2"
"hconres184-108","15630","29339 29137 20314 14644 15083 15438","2003-05-15","2003","2"
"hconres185-108","15007","29369 20338 20335 29925 29109 39312 15603 29510 29773 14626 15100 39304 29380 15423 20129 29573 39305 15028 29544 29375 29761 20136 29553 29504 15612 29379 29744 39316 15614 29776 29149 29377 15616 15050 15454 15619 29381 13035 29928 20102 29757 29134 15444 29927 29921 15072 15630 29567 15447 29309","2003-05-20","2003","2"
"hconres186-108","29581","20146 29710 29763 15444","2003-05-20","2003","2"
"hconres187-108","29587","NA","2003-05-21","2003","2"
"hconres188-108","14860","NA","2003-05-21","2003","2"
"hconres189-108","29906","29362","2003-05-21","2003","2"
"hconres19-108","14873","15245 29728 29132 29942 20339 29328 29774 15408 29720 15019 29587 29717 20141 29576 2605 29561 15023 14824 15100 20305 29380 29934 20103 14430 29733 20145 29778 15033 15612 29916 20122 20328 14256 29149 29903 15616 15050 29101 20343 29757 29911 29768 20105 14053 20310 20330 29383 14280 29715 14869 29355","2003-01-28","2003","2"
"hconres190-108","14813","29336 14626 15605 29337 29580 29341 29729 29549 29390 29928 29759 15444","2003-05-22","2003","2"
"hconres191-108","15094","NA","2003-05-22","2003","2"
"hconres192-108","15007","29369 29938 14605 20338 20335 29760 29389 29323 20306 29720 29100 29925 29717 29109 29335 39312 15603 29510 29773 14626 29943 15100 39304 29941 20305 29348 29380 15423 20129 29573 29755 39305 15028 29546 29544 29375 29761 20136 14837 29908 29553 29504 15612 29379 29744 29729 39316 29746 15614 29776 29149 29377 15616 15050 15454 15619 29752 29384 29381 13035 29764 29928 20102 29709 29757 29134 20109 15444 15064 29927 29921 15072 29758 29906 29378 15630 29567 29926 15447 29715 29779 14869 29309 29355","2003-05-22","2003","2"
"hconres193-108","20137","20347 29936 20138","2003-05-22","2003","2"
"hconres194-108","29328","15245 29940 20339 29339 20338 15007 29777 29919 29720 20539 20147 39301 10713 15453 29587 20302 29717 20350 29109 20323 15603 29563 29312 29745 29559 29325 29510 29756 14626 29943 20305 29348 20133 29337 29502 29380 29396 14873 14239 29585 29573 29120 39305 29564 14430 29733 29517 14837 29778 15431 15612 29379 29535 15614 20358 29776 29586 29149 14072 29552 15616 15050 29101 15619 29734 20135 29381 13035 15634 29346 29757 20104 29134 14053 15628 29368 29730 15072 15630 29106 20106 29383 14280 29926 29715 29355","2003-05-22","2003","2"
"hconres195-108","20147","29369 29702 20539 15453 29717 29736 29559 14626 20124 29573 15029 14265 15454 15619 20102 29757 29747 20310","2003-05-22","2003","2"
"hconres196-108","39305","15245 29369 20123 20354 29922 29720 20539 15023 14626 29943 20305 29337 29136 29934 20103 29930 29733 14837 29504 29379 20122 15613 15614 20328 29586 29377 15616 29147 15444 14053 15072 29715 29309","2003-05-22","2003","2"
"hconres197-108","15105","29132 29538 15006 29735 29775 29760 29323 29124 29107 29714 29105 14813 14626 15100 39304 14873 29544 29365 29517 29761 20136 29916 29349 29905 29915 29149 15616 29725 14875 15438 29126 14854 15449 29718 29519 29921 29935 29516","2003-05-22","2003","2"
"hconres198-108","15612","NA","2003-05-22","2003","2"
"hconres199-108","20120","29124 29362 20332 20331 29381 29928 15446","2003-05-22","2003","2"
"hconres2-108","29573","10713 29717 29325 29585 15082 29748 29778 15616 14265 29911 29106 20106","2003-01-07","2003","2"
"hconres20-108","29741","NA","2003-01-28","2003","2"
"hconres200-108","29709","29316 29389 29919 20322 29731 29336 29313 29559 29756 14626 29943 39304 20305 29380 29763 29573 15029 29769 29748 29908 20318 29776 29373 29586 14256 29903 15049 29101 29764 29771 15634 29757 29911 39307 29134 29703 20105 20310 29906 29924","2003-05-22","2003","2"
"hconres201-108","15447","20138","2003-05-22","2003","2"
"hconres202-108","29397","29369 29728 29588 21180 29774 20306 20322 29731 29335 15603 29312 2605 29313 29122 39304 29769 14837 14435 20328 29377 15454 29705 29901 20330 15447","2003-06-03","2003","2"
"hconres203-108","29553","29720 29107 29348 15028 15104 14430 29908 15614 29552 14053 14280","2003-06-03","2003","2"
"hconres204-108","29744","NA","2003-06-03","2003","2"
"hconres205-108","29918","NA","2003-06-03","2003","2"
"hconres206-108","20355","15085","2003-06-04","2003","2"
"hconres207-108","15621","NA","2003-06-04","2003","2"
"hconres208-108","29587","10713 29107 15614 15619","2003-06-05","2003","2"
"hconres209-108","15603","14605 15005 20101 29925 20141 29362 2605 15413 15604 29380 20348 15029 29544 29375 20115 29761 14837 29744 20332 15614 29903 29123 15438 15634 29718 15628 29906 29715 29534","2003-06-05","2003","2"
"hconres21-108","29918","90327 15401 29702 20139 20141 89767 15420 29737 29120 29727 20121 15451 29915 20311 29723 14451 29703 20131 29907 14679 15630","2003-01-28","2003","2"
"hconres210-108","13035","20339 29339 29328 29720 20539 20147 39301 10713 29587 20302 29717 29559 29756 29337 29585 29573 29120 39305 29930 29733 29778 15431 20318 29535 15613 20358 29776 29586 15616 15050 15619 29764 29346 20321 39307 14451 29368 15072 29106 20106 29383 29355","2003-06-05","2003","2"
"hconres211-108","15634","15000 20123 15402 20354 15014 15603 20100 15604 20115 14837 20332 20117 14448 29519 29907 29715 14869","2003-06-05","2003","2"
"hconres212-108","29143","29919 29550 15092 10713 15023 29773 13035 29759","2003-06-09","2003","2"
"hconres213-108","20330","15245 29369 29728 29132 29938 29940 20339 29316 20354 29922 15005 20338 29588 29777 29389 20340 29919 15408 20306 29720 20539 20147 39301 10713 15019 29925 29587 20302 29717 15410 29731 29109 2605 29571 29561 20323 15603 29312 15023 29313 29559 29325 29756 14824 14626 15100 39304 20305 29348 29914 29380 29934 29396 29923 29750 14873 29937 20129 29573 39305 29930 15029 29564 14430 29733 29748 29761 20136 14837 20145 29908 29778 15033 15431 15612 20119 29379 14435 29744 29535 20122 15613 29729 15614 29358 29373 20328 29586 20341 14256 29149 29377 15616 14265 29123 15454 29741 29101 15619 29384 15438 13035 29764 29771 29742 29317 20329 29346 20343 14656 29147 29911 39307 29134 15444 20105 15064 14053 29747 29360 20310 29730 15072 29906 29924 29106 20106 14280 29926 29309 29355","2003-06-09","2003","2"
"hconres214-108","20315","20313 29336 20316 29510 15605 20112 20110 20113 14860 15627","2003-06-10","2003","2"
"hconres215-108","29365","29124 10713 2605 29362 29361 14430 29733 15033 20332 20331 20120 29364 15446","2003-06-11","2003","2"
"hconres216-108","29731","15245 29728 29313 29122 29397 14256 14863","2003-06-12","2003","2"
"hconres217-108","29337","15000 20354 15005 29389 20306 20147 29925 29335 15603 14824 14626 29934 29923 29930 29778 15431 14649 15614 29377 15050 29752 29764 15634 20109 14863 29309 29355","2003-06-12","2003","2"
"hconres218-108","29741","29132 29356 15006 29339 20313 29919 29587 29717 29714 29109 29335 29336 20316 29561 15023 20315 20127 29325 29510 29773 29541 14626 20305 20314 29337 29396 15423 20107 29573 29930 29564 29748 20136 29539 20358 29373 29331 20110 29149 14072 15454 15619 13035 20303 15634 29742 29939 15112 14860 15444 15627 20130 29906 29509 29715","2003-06-12","2003","2"
"hconres219-108","15445","29918","2003-06-12","2003","2"
"hconres22-108","29769","14605 15005 29925 29930 14837 29535 20332 15613 29707","2003-01-29","2003","2"
"hconres220-108","29368","15616 29734","2003-06-12","2003","2"
"hconres221-108","10713","29733","2003-06-17","2003","2"
"hconres222-108","15621","29539","2003-06-18","2003","2"
"hconres223-108","10713","15005 20322 29587 29731 14626 20129 29573 15029 29778 29504 29535 15613 20105 29383 29355","2003-06-19","2003","2"
"hconres224-108","89767","29940 15455 29546 20328 29513 14290 29147 29135","2003-06-19","2003","2"
"hconres225-108","29776","NA","2003-06-19","2003","2"
"hconres226-108","15023","15245 21180 29925 29717 15410 2605 14824 20305 20103 15029 29748 29761 14837 29908 29778 15036 20122 15613 29729 15614 29586 14256 29903 15616 29147 29911 20104 20105 20310 15072 20106 14869","2003-06-23","2003","2"
"hconres227-108","15105","20100 20304 20305 29502 29101 20303 29501","2003-06-24","2003","2"
"hconres228-108","29586","NA","2003-06-24","2003","2"
"hconres229-108","15619","15005 29328 29720 20539 20147 39301 29587 15603 29930 29733 29748 14837 29778 15614 29586 15050 13035 14863 15072 15630 20106 29355","2003-06-24","2003","2"
"hconres23-108","29365","29538 29912 29735 29137 29721 29760 29548 15014 29124 20144 29327 20324 12041 20139 29714 20108 29936 29105 14813 39312 29362 20100 29541 15604 39308 29580 15420 29914 29136 29361 29520 15423 29909 20107 29120 15028 29143 29544 20121 29769 20325 20115 15105 29553 14432 29352 29341 29916 29349 29744 20332 15451 29905 14290 20117 14675 20135 29390 29126 20301 20120 29317 29939 15449 29768 29364 29519 15064 20130 15072 20342 15446 29525 29534","2003-01-29","2003","2"
"hconres230-108","29929","20339 14605 29721 29109 29335 29502 15049 15634 29939 29360","2003-06-25","2003","2"
"hconres231-108","15094","NA","2003-06-26","2003","2"
"hconres232-108","29132","29356 15005 15014 29335 15419 29934 15612 20311 20117 29759 29519 29931","2003-06-26","2003","2"
"hconres233-108","29773","14863 15072","2003-06-26","2003","2"
"hconres234-108","29733","29720 20539 29717 29934 29930 14430 20136 29778 15616 15050 29134 14053 14280","2003-06-26","2003","2"
"hconres235-108","29741","29369 29777 29389 29919 29720 20539 20147 29561 29745 20127 29510 29756 14824 14626 15604 20305 29923 29573 29120 29930 15029 29375 29748 29504 15613 15614 29373 15616 15050 14875 15454 15619 29742 29723 14656 29718 20109 29368 15072 15446 29926","2003-06-26","2003","2"
"hconres236-108","29384","NA","2003-06-26","2003","2"
"hconres237-108","20303","20100 20304 20305 29502 15105","2003-06-26","2003","2"
"hconres238-108","15621","NA","2003-06-26","2003","2"
"hconres239-108","20106","14626 14837 15619 20330","2003-06-26","2003","2"
"hconres24-108","29548","20123 29773 29546 29918","2003-01-29","2003","2"
"hconres240-108","15619","20339 20354 29339 29777 29328 29389 29720 20539 20147 39301 10713 29587 20302 29717 15603 2605 29559 14824 29337 29380 29585 29573 29120 39305 29930 29733 29748 14837 29778 15431 20122 29729 20358 29776 15050 13035 29346 20104 20321 39307 29705 20106 29383 29309 29355","2003-07-08","2003","2"
"hconres241-108","29779","29504","2003-07-08","2003","2"
"hconres242-108","29714","15000 14605 15005 29389 15014 29925 20141 29731 29335 15603 15023 14824 89767 29941 29397 29380 29934 20129 29769 29375 14837 15612 29379 14649 29535 15613 15614 29377 15634 29742 15112 20104 14860 29718 14451 29768 14863 29705 29921 20330 29567 29926 29715 14869 29355","2003-07-14","2003","2"
"hconres243-108","15033","NA","2003-07-15","2003","2"
"hconres244-108","15621","14837 15634","2003-07-15","2003","2"
"hconres245-108","29337","15603","2003-07-16","2003","2"
"hconres246-108","29346","NA","2003-07-16","2003","2"
"hconres247-108","29759","15245 29728 15401 29940 20357 29735 15007 20335 29389 15014 29323 29766 20146 15453 29100 29717 20141 29731 29335 15455 29362 29312 29917 29510 14824 14626 20336 89767 15605 29941 20305 29348 20352 29763 29396 20103 29520 29909 20348 29755 14430 29769 15082 20136 20145 29553 14432 29778 15033 15036 29504 20119 29379 20140 29729 15614 14256 15083 29915 20311 29549 29581 15616 20307 14265 15049 15619 20135 15438 20113 29381 29126 29928 20301 29757 15112 20321 14860 29707 29718 20109 14863 29703 29519 15064 14664 29360 20131 15628 29135 29921 29901 20130 29758 20342 29906 29924 15446 20330 29932 29567 29926 14869 29309 29931","2003-07-17","2003","2"
"hconres248-108","29925","15245 20354 15005 29389 10713 15019 15603 2605 29313 29325 29923 20103 29573 14837 29778 29504 29379 15613 15614 29586 29903 15050 15454 15438 15634 29742 29911 39307 15072 15630 20138 29931 29355","2003-07-22","2003","2"
"hconres249-108","29337","14626 15050","2003-07-22","2003","2"
"hconres25-108","29941","15419 29709 29759","2003-01-29","2003","2"
"hconres250-108","29389","15000 29774 29380 29744 15614 15627 15072","2003-07-23","2003","2"
"hconres251-108","12041","NA","2003-07-23","2003","2"
"hconres252-108","29923","15245 29369 90327 29942 29301 15401 20354 29339 20338 21180 29328 20137 20313 29774 20539 29587 20108 29335 14413 20323 29563 29312 29745 15023 29325 29756 14626 29739 15100 39304 29941 20305 29348 29337 29396 39305 29930 15029 29564 14430 29769 14837 29778 20119 20318 29379 29744 15613 15614 29373 20328 29586 20110 29903 29552 15616 15050 14448 13035 29771 20102 20343 29757 39307 29134 29910 14664 29747 20310 15072 29906 29924 20138 29309 29355","2003-07-24","2003","2"
"hconres253-108","20121","NA","2003-07-24","2003","2"
"hconres254-108","15033","29701 15005 20539 29336 2605 29104 15603 14626 29397 29348 29380 29923 29120 15029 15082 29748 20136 14837 15431 15036 15612 29729 15614 15454 15619 13035 29742 15112 15444 14863 29519 15072 15630 29926 15447","2003-07-24","2003","2"
"hconres255-108","14290","15455 89767 29907","2003-07-24","2003","2"
"hconres256-108","29346","20339 29339 29328 29720 20539 20147 39301 10713 29587 20302 29717 29559 29756 29337 29585 29573 29120 39305 29733 29778 15431 20318 20358 29776 29586 15616 15050 15619 13035 20321 39307 29368 15072 29106 20106 29383 29355","2003-07-24","2003","2"
"hconres257-108","29723","15006 29328 20137 20355 29561 15023 20305 29348 20133 29930 29778 29504 20110 29722 20311 13035 14863 29524","2003-07-24","2003","2"
"hconres258-108","15112","20302 20107 29321 14860 15630 20138","2003-07-24","2003","2"
"hconres259-108","15094","NA","2003-07-25","2003","2"
"hconres26-108","20122","15245 29728 29922 20338 29713 29389 29919 29720 20322 29925 15410 29109 29335 14413 29571 29745 15023 29313 29325 14824 29122 20305 29348 29502 15028 29930 15029 29564 14430 29769 29375 29748 20136 14837 29553 29778 15033 15431 15036 29539 29504 14435 20140 15613 29729 15614 29358 20358 20328 20341 14256 29149 29725 15616 14265 29123 15454 29752 14448 15634 29742 29317 29321 20343 14656 29709 29147 29911 20104 20109 14863 20105 29519 29730 20106 14280 29926","2003-01-29","2003","2"
"hconres260-108","29775","15006 20137 29323 29936 29909 14644 20332 29501 29567","2003-07-25","2003","2"
"hconres261-108","29717","29940 29339 29328 29720 20539 39301 10713 29587 29109 14626 29943 20305 29573 29564 29748 29778 15033 29379 14435 29744 15050 15619 29764 20102 29742 29147 29911 29134 29368 15072 29355","2003-07-25","2003","2"
"hconres262-108","29576","20329","2003-07-25","2003","2"
"hconres263-108","29773","15014","2003-07-25","2003","2"
"hconres264-108","29331","20101 29777 29328 29919 29109 20323 20127 29773 29934 20129 29564 29761 14837 29539 29379 29349 14435 29535 20332 15613 29586 15616 14265 15454 29741 15619 20113 13035 20303 29742 29907 29715 14869","2003-07-25","2003","2"
"hconres265-108","29741","29702 29777 29919 20539 29717 29561 20143 14626 89767 29397 29380 29396 29923 29120 29564 29517 15036 14435 15614 29373 15454 15619 20135 29928 20102 20329 15112 29703 15064 29747 29360 15630 29567 29383 20138","2003-07-25","2003","2"
